season,match_id,fullName,overs,conceded,wickets,foursConceded,sixesConceded,opponentteam
2018,1136600,Mujeeb Ur Rahman,24,21,2,1,0,RR
2018,1136600,Krishnappa Gowtham,18,12,2,1,0,KXIP
2018,1136600,Jofra Archer,24,32,1,3,1,KXIP
2018,1136600,Jaydev Unadkat,24,36,1,3,1,KXIP
2018,1136600,Ben Stokes,12,13,1,2,0,KXIP
2018,1136600,Ish Sodhi,24,14,1,0,0,KXIP
2018,1136600,Mahipal Lomror,12,19,0,2,0,KXIP
2018,1136600,Anureet Singh,6,12,0,2,0,KXIP
2018,1136601,Andre Russell,12,16,0,2,0,MI
2018,1136601,Prasidh Krishna,24,41,1,4,2,MI
2018,1136601,Tom Curran,18,33,1,2,2,MI
2018,1136601,Sunil Narine,24,27,1,1,2,MI
2018,1136601,Piyush Chawla,24,48,3,6,3,MI
2018,1136601,Kuldeep Yadav,18,43,0,1,5,MI
2018,1136601,Mitchell McClenaghan,18,24,1,4,1,KKR
2018,1136601,Krunal Pandya,18,12,2,0,1,KKR
2018,1136601,Jasprit Bumrah,18,17,1,1,1,KKR
2018,1136601,Hardik Pandya,18,16,2,3,0,KKR
2018,1136601,Mayank Markande,24,26,1,2,1,KKR
2018,1136601,Ben Cutting,12,12,1,2,0,KKR
2018,1136602,Bhuvneshwar Kumar,24,51,1,5,4,DC
2018,1136602,Sandeep Sharma,24,24,0,2,1,DC
2018,1136602,Shakib Al Hasan,24,27,2,2,1,DC
2018,1136602,Siddarth Kaul,24,48,0,6,2,DC
2018,1136602,Rashid Khan,24,35,0,4,1,DC
2018,1136602,Trent Boult,21,43,0,6,1,SRH
2018,1136602,Harshal Patel,24,32,1,5,0,SRH
2018,1136602,Shahbaz Nadeem,12,22,0,0,2,SRH
2018,1136602,Liam Plunkett,24,41,0,4,1,SRH
2018,1136602,Amit Mishra,18,29,0,3,1,SRH
2018,1136602,Vijay Shankar,6,14,0,1,1,SRH
2018,1136602,Glenn Maxwell,6,9,0,1,0,SRH
2018,1136603,Krishnappa Gowtham,18,28,0,4,0,CSK
2018,1136603,Ankit Sharma,6,11,0,2,0,CSK
2018,1136603,Jofra Archer,24,42,2,4,0,CSK
2018,1136603,Ben Stokes,24,31,0,4,0,CSK
2018,1136603,Jaydev Unadkat,24,34,0,0,2,CSK
2018,1136603,Ish Sodhi,24,29,1,0,2,CSK
2018,1136603,David Willey,24,47,1,5,2,RR
2018,1136603,Harbhajan Singh,12,29,1,4,2,RR
2018,1136603,Ravindra Jadeja,24,28,1,3,0,RR
2018,1136603,Shardul Thakur,24,22,1,3,0,RR
2018,1136603,Karn Sharma,6,10,0,1,0,RR
2018,1136603,Dwayne Bravo,21,31,1,1,2,RR
2018,1136603,Shane Watson,6,9,0,1,0,RR
2018,1136604,Mohit Sharma,24,40,1,4,2,KKR
2018,1136604,Mujeeb Ur Rahman,13,28,0,2,2,KKR
2018,1136604,Ravichandran Ashwin,14,36,0,4,2,KKR
2018,1136604,Barinder Sran,18,48,1,5,4,KKR
2018,1136604,Andrew Tye,24,41,4,4,2,KKR
2018,1136604,Axar Patel,24,52,0,5,3,KKR
2018,1136604,Sunil Narine,24,44,1,2,4,KXIP
2018,1136604,Prasidh Krishna,24,31,2,3,1,KXIP
2018,1136604,Javon Searles,24,52,1,3,4,KXIP
2018,1136604,Andre Russell,24,41,3,2,4,KXIP
2018,1136604,Kuldeep Yadav,12,29,1,1,3,KXIP
2018,1136604,Piyush Chawla,12,16,0,1,0,KXIP
2018,1136605,Yuzvendra Chahal,24,28,2,2,1,DC
2018,1136605,Umesh Yadav,18,28,0,4,1,DC
2018,1136605,Tim Southee,24,41,0,2,2,DC
2018,1136605,Moeen Ali,24,25,1,1,1,DC
2018,1136605,Mohammed Siraj,24,46,1,3,4,DC
2018,1136605,Colin de Grandhomme,6,12,0,2,0,DC
2018,1136605,Sandeep Lamichhane,24,25,1,2,1,RCB
2018,1136605,Trent Boult,24,40,2,2,3,RCB
2018,1136605,Junior Dala,18,34,0,3,2,RCB
2018,1136605,Harshal Patel,24,51,1,6,2,RCB
2018,1136605,Amit Mishra,24,33,1,1,2,RCB
2018,1136606,Deepak Chahar,24,16,1,1,0,SRH
2018,1136606,Shardul Thakur,24,32,2,3,1,SRH
2018,1136606,David Willey,12,24,0,5,0,SRH
2018,1136606,Harbhajan Singh,12,26,0,1,2,SRH
2018,1136606,Shane Watson,12,15,0,1,1,SRH
2018,1136606,Dwayne Bravo,24,39,1,5,0,SRH
2018,1136606,Ravindra Jadeja,12,24,0,1,2,SRH
2018,1136606,Sandeep Sharma,24,36,1,2,2,CSK
2018,1136606,Bhuvneshwar Kumar,24,38,0,2,3,CSK
2018,1136606,Rashid Khan,24,25,0,2,1,CSK
2018,1136606,Shakib Al Hasan,24,41,0,4,2,CSK
2018,1136606,Siddarth Kaul,18,40,0,3,3,CSK
2018,1136607,Krishnappa Gowtham,12,23,0,3,1,MI
2018,1136607,Dhawal Kulkarni,24,43,1,7,1,MI
2018,1136607,Jofra Archer,24,16,2,0,0,MI
2018,1136607,Ben Stokes,24,26,2,2,1,MI
2018,1136607,Shreyas Gopal,12,21,0,0,2,MI
2018,1136607,Jaydev Unadkat,24,37,1,3,2,MI
2018,1136607,Jasprit Bumrah,18,34,1,4,1,RR
2018,1136607,Mitchell McClenaghan,24,28,0,4,0,RR
2018,1136607,Krunal Pandya,24,24,0,1,1,RR
2018,1136607,Hardik Pandya,24,52,2,4,4,RR
2018,1136607,Mayank Markande,18,32,0,3,1,RR
2018,1136608,Umesh Yadav,24,23,3,1,2,KXIP
2018,1136608,Tim Southee,12,19,0,3,1,KXIP
2018,1136608,Mohammed Siraj,18,17,1,1,1,KXIP
2018,1136608,Yuzvendra Chahal,12,6,1,0,0,KXIP
2018,1136608,Colin de Grandhomme,12,8,1,0,0,KXIP
2018,1136608,Moeen Ali,12,13,1,0,1,KXIP
2018,1136608,Ravichandran Ashwin,6,9,0,1,0,RCB
2018,1136608,Andrew Tye,24,33,0,4,1,RCB
2018,1136608,Ankit Rajpoot,6,21,0,3,1,RCB
2018,1136608,Mohit Sharma,6,15,0,3,0,RCB
2018,1136608,Marcus Stoinis,6,12,0,2,0,RCB
2018,1136609,Shivam Mavi,24,44,1,5,3,RR
2018,1136609,Prasidh Krishna,24,35,2,5,1,RR
2018,1136609,Sunil Narine,24,29,1,5,0,RR
2018,1136609,Andre Russell,18,13,2,0,0,RR
2018,1136609,Kuldeep Yadav,24,20,4,1,0,RR
2018,1136609,Krishnappa Gowtham,12,32,0,2,3,KKR
2018,1136609,Ben Stokes,24,15,3,1,0,KKR
2018,1136609,Jofra Archer,24,43,0,6,2,KKR
2018,1136609,Ish Sodhi,24,21,1,2,0,KKR
2018,1136609,Jaydev Unadkat,18,23,0,4,0,KKR
2018,1136609,Anureet Singh,6,10,0,1,0,KKR
2018,1136610,Ankit Rajpoot,24,46,1,5,3,MI
2018,1136610,Mohit Sharma,18,34,0,2,3,MI
2018,1136610,Andrew Tye,24,16,4,1,0,MI
2018,1136610,Axar Patel,18,24,0,0,1,MI
2018,1136610,Ravichandran Ashwin,18,18,2,0,1,MI
2018,1136610,Marcus Stoinis,18,43,1,4,3,MI
2018,1136610,Mitchell McClenaghan,24,37,2,4,2,KXIP
2018,1136610,Jasprit Bumrah,24,15,3,0,0,KXIP
2018,1136610,Hardik Pandya,24,42,0,3,2,KXIP
2018,1136610,Krunal Pandya,24,36,0,5,0,KXIP
2018,1136610,Mayank Markande,18,34,0,1,2,KXIP
2018,1136610,Ben Cutting,6,15,0,3,0,KXIP
2018,1136611,Sandeep Sharma,24,40,1,4,2,RCB
2018,1136611,Shakib Al Hasan,24,35,0,3,1,RCB
2018,1136611,Rashid Khan,24,27,3,3,1,RCB
2018,1136611,Siddarth Kaul,24,44,2,5,2,RCB
2018,1136611,Basil Thampi,24,70,0,5,6,RCB
2018,1136611,Umesh Yadav,24,31,0,2,2,SRH
2018,1136611,Tim Southee,24,45,0,5,2,SRH
2018,1136611,Yuzvendra Chahal,24,28,1,3,0,SRH
2018,1136611,Mohammed Siraj,24,43,1,2,4,SRH
2018,1136611,Moeen Ali,12,21,1,2,1,SRH
2018,1136611,Colin de Grandhomme,12,34,0,2,3,SRH
2018,1136612,Deepak Chahar,18,23,1,3,1,DC
2018,1136612,Lungi Ngidi,18,14,2,1,0,DC
2018,1136612,Ravindra Jadeja,24,19,1,1,0,DC
2018,1136612,Shardul Thakur,24,27,1,2,1,DC
2018,1136612,Harbhajan Singh,12,24,0,2,2,DC
2018,1136612,Dwayne Bravo,24,52,0,1,5,DC
2018,1136612,Trent Boult,24,20,2,0,1,CSK
2018,1136612,Sandeep Lamichhane,24,21,1,0,1,CSK
2018,1136612,Avesh Khan,12,28,0,2,3,CSK
2018,1136612,Harshal Patel,24,23,1,1,1,CSK
2018,1136612,Amit Mishra,24,20,2,1,1,CSK
2018,1136612,Glenn Maxwell,12,14,0,2,0,CSK
2018,1136613,Yuzvendra Chahal,24,26,0,3,0,RR
2018,1136613,Umesh Yadav,24,25,3,4,0,RR
2018,1136613,Moeen Ali,12,19,0,0,2,RR
2018,1136613,Tim Southee,24,37,0,1,2,RR
2018,1136613,Mohammed Siraj,24,33,1,3,1,RR
2018,1136613,Colin de Grandhomme,12,23,0,0,1,RR
2018,1136613,Krishnappa Gowtham,12,6,1,0,0,RCB
2018,1136613,Jofra Archer,24,37,0,4,2,RCB
2018,1136613,Ben Laughlin,12,15,2,3,0,RCB
2018,1136613,Jaydev Unadkat,19,27,2,5,0,RCB
2018,1136613,Shreyas Gopal,24,16,4,0,0,RCB
2018,1136613,Ish Sodhi,24,31,1,3,0,RCB
2018,1136614,Nitish Rana,6,5,0,1,0,SRH
2018,1136614,Prasidh Krishna,24,30,4,3,1,SRH
2018,1136614,Andre Russell,18,31,1,5,1,SRH
2018,1136614,Sunil Narine,24,23,1,0,1,SRH
2018,1136614,Piyush Chawla,12,19,0,2,0,SRH
2018,1136614,Kuldeep Yadav,24,35,1,3,1,SRH
2018,1136614,Javon Searles,12,24,1,0,2,SRH
2018,1136614,Bhuvneshwar Kumar,24,33,0,3,1,KKR
2018,1136614,Sandeep Sharma,12,30,0,3,2,KKR
2018,1136614,Siddarth Kaul,24,26,2,3,1,KKR
2018,1136614,Shakib Al Hasan,18,30,1,2,2,KKR
2018,1136614,Rashid Khan,24,31,0,1,1,KKR
2018,1136614,Carlos Brathwaite,14,21,2,2,1,KKR
2018,1136615,Krunal Pandya,12,11,1,1,0,DC
2018,1136615,Jasprit Bumrah,24,29,1,3,0,DC
2018,1136615,Hardik Pandya,24,36,0,3,2,DC
2018,1136615,Mustafizur Rahman,24,34,0,2,2,DC
2018,1136615,Mayank Markande,12,21,1,2,1,DC
2018,1136615,Ben Cutting,24,36,0,2,2,DC
2018,1136615,Sandeep Lamichhane,24,36,3,3,2,MI
2018,1136615,Trent Boult,24,33,1,2,1,MI
2018,1136615,Glenn Maxwell,12,19,0,1,2,MI
2018,1136615,Harshal Patel,13,28,3,2,2,MI
2018,1136615,Liam Plunkett,18,27,0,2,1,MI
2018,1136615,Amit Mishra,24,19,3,0,1,MI
2018,1136616,Deepak Chahar,24,30,1,3,1,KXIP
2018,1136616,Lungi Ngidi,24,10,4,0,0,KXIP
2018,1136616,Harbhajan Singh,6,13,0,1,1,KXIP
2018,1136616,Shardul Thakur,20,33,2,3,1,KXIP
2018,1136616,Dwayne Bravo,24,39,2,2,3,KXIP
2018,1136616,Ravindra Jadeja,18,23,1,0,2,KXIP
2018,1136616,Ankit Rajpoot,24,19,2,2,1,CSK
2018,1136616,Mohit Sharma,18,28,1,3,1,CSK
2018,1136616,Andrew Tye,24,47,0,4,2,CSK
2018,1136616,Axar Patel,24,28,0,1,1,CSK
2018,1136616,Ravichandran Ashwin,24,36,2,1,2,CSK
2018,1136617,Deepak Chahar,24,31,1,5,0,SRH
2018,1136617,Lungi Ngidi,24,20,1,2,0,SRH
2018,1136617,Shardul Thakur,24,50,1,3,4,SRH
2018,1136617,Dwayne Bravo,24,25,2,1,0,SRH
2018,1136617,Ravindra Jadeja,24,13,1,1,0,SRH
2018,1136617,Bhuvneshwar Kumar,18,14,1,0,1,CSK
2018,1136617,Sandeep Sharma,18,30,2,4,1,CSK
2018,1136617,Siddarth Kaul,24,32,2,5,0,CSK
2018,1136617,Carlos Brathwaite,18,31,0,3,2,CSK
2018,1136617,Rashid Khan,24,11,2,0,0,CSK
2018,1136617,Shakib Al Hasan,12,20,0,1,1,CSK
2018,1136618,Krishnappa Gowtham,18,15,2,2,0,KKR
2018,1136618,Jofra Archer,24,33,2,2,2,KKR
2018,1136618,Jaydev Unadkat,12,33,0,4,2,KKR
2018,1136618,Ish Sodhi,24,15,0,0,0,KKR
2018,1136618,Shreyas Gopal,24,34,1,2,2,KKR
2018,1136618,Ben Laughlin,18,35,2,3,2,KKR
2018,1136618,Andre Russell,18,22,0,0,1,RR
2018,1136618,Prasidh Krishna,24,28,1,4,0,RR
2018,1136618,Piyush Chawla,24,24,2,2,0,RR
2018,1136618,Sunil Narine,24,39,0,2,3,RR
2018,1136618,Kuldeep Yadav,24,18,1,2,0,RR
2018,1136618,Javon Searles,6,13,0,1,1,RR
2018,1136619,Shivam Mavi,24,33,1,2,2,SRH
2018,1136619,Prasidh Krishna,24,56,0,4,4,SRH
2018,1136619,Andre Russell,6,9,0,2,0,SRH
2018,1136619,Sunil Narine,24,24,1,2,0,SRH
2018,1136619,Piyush Chawla,18,22,1,4,0,SRH
2018,1136619,Kuldeep Yadav,24,29,2,2,1,SRH
2018,1136619,Bhuvneshwar Kumar,24,38,0,6,1,KKR
2018,1136619,Khaleel Ahmed,18,38,0,2,4,KKR
2018,1136619,Siddarth Kaul,24,32,2,1,2,KKR
2018,1136619,Rashid Khan,24,19,3,2,0,KKR
2018,1136619,Carlos Brathwaite,12,15,2,3,0,KKR
2018,1136619,Shakib Al Hasan,18,16,1,1,0,KKR
2018,1136620,Deepak Chahar,24,25,0,1,1,SRH
2018,1136620,Lungi Ngidi,24,26,1,1,2,SRH
2018,1136620,Shardul Thakur,18,31,1,1,2,SRH
2018,1136620,Karn Sharma,18,25,1,2,1,SRH
2018,1136620,Dwayne Bravo,24,46,1,5,2,SRH
2018,1136620,Ravindra Jadeja,12,24,1,3,1,SRH
2018,1136620,Bhuvneshwar Kumar,24,17,0,0,1,CSK
2018,1136620,Sandeep Sharma,24,52,1,5,4,CSK
2018,1136620,Siddarth Kaul,18,43,0,5,2,CSK
2018,1136620,Rashid Khan,24,24,0,3,0,CSK
2018,1136620,Shakib Al Hasan,6,15,0,0,2,CSK
2018,1136620,Carlos Brathwaite,13,27,1,3,1,CSK
2017,1082591,Tymal Mills,24,31,1,3,1,SRH
2017,1082591,Aniket Choudhary,24,55,1,5,3,SRH
2017,1082591,Yuzvendra Chahal,24,22,1,0,0,SRH
2017,1082591,Sreenath Aravind,18,36,0,3,2,SRH
2017,1082591,Shane Watson,18,41,0,5,2,SRH
2017,1082591,Travis Head,6,11,0,0,1,SRH
2017,1082591,Stuart Binny,6,10,1,1,0,SRH
2017,1082591,Ashish Nehra,24,42,2,6,1,RCB
2017,1082591,Bhuvneshwar Kumar,24,27,2,1,2,RCB
2017,1082591,Ben Cutting,20,35,0,2,3,RCB
2017,1082591,Rashid Khan,24,36,2,4,1,RCB
2017,1082591,Deepak Hooda,6,7,1,0,1,RCB
2017,1082591,Moises Henriques,12,20,0,2,0,RCB
2017,1082591,Bipul Sharma,6,4,1,0,0,RCB
2017,1082592,Ashok Dinda,24,57,0,5,4,MI
2017,1082592,Deepak Chahar,12,21,0,3,1,MI
2017,1082592,Ben Stokes,24,36,1,0,4,MI
2017,1082592,Imran Tahir,24,28,3,2,1,MI
2017,1082592,Adam Zampa,18,26,1,2,1,MI
2017,1082592,Rajat Bhatia,18,14,2,0,0,MI
2017,1082592,Tim Southee,24,34,1,3,1,RPS
2017,1082592,Hardik Pandya,24,36,1,5,0,RPS
2017,1082592,Mitchell McClenaghan,24,36,1,5,1,RPS
2017,1082592,Jasprit Bumrah,24,29,0,3,0,RPS
2017,1082592,Krunal Pandya,12,21,0,1,1,RPS
2017,1082592,Kieron Pollard,9,30,0,1,3,RPS
2017,1082593,Trent Boult,24,40,1,8,0,GL
2017,1082593,Piyush Chawla,24,33,1,1,2,GL
2017,1082593,Sunil Narine,24,33,0,5,0,GL
2017,1082593,Chris Woakes,18,35,0,5,1,GL
2017,1082593,Kuldeep Yadav,24,25,2,1,1,GL
2017,1082593,Yusuf Pathan,6,15,0,0,2,GL
2017,1082593,Praveen Kumar,12,13,0,1,0,KKR
2017,1082593,Dhawal Kulkarni,15,42,0,3,3,KKR
2017,1082593,Manpreet Gony,12,32,0,5,1,KKR
2017,1082593,Shivil Kaushik,24,40,0,7,1,KKR
2017,1082593,Dwayne Smith,6,23,0,1,3,KKR
2017,1082593,Shadab Jakati,18,30,0,1,0,KKR
2017,1082594,Sandeep Sharma,24,33,2,4,1,RPS
2017,1082594,Mohit Sharma,24,34,0,2,2,RPS
2017,1082594,Axar Patel,24,27,1,1,1,RPS
2017,1082594,T Natarajan,18,26,1,2,1,RPS
2017,1082594,Marcus Stoinis,18,28,1,2,1,RPS
2017,1082594,Swapnil Singh,12,14,1,0,1,RPS
2017,1082594,Ashok Dinda,18,26,1,1,2,KXIP
2017,1082594,Daniel Christian,12,24,0,3,1,KXIP
2017,1082594,Ben Stokes,24,32,0,4,1,KXIP
2017,1082594,Imran Tahir,24,29,2,1,2,KXIP
2017,1082594,Rahul Chahar,24,32,1,0,2,KXIP
2017,1082594,Rajat Bhatia,12,20,0,1,1,KXIP
2017,1082595,Zaheer Khan,24,31,2,3,1,RCB
2017,1082595,Chris Morris,24,21,3,3,1,RCB
2017,1082595,Pat Cummins,24,29,1,4,0,RCB
2017,1082595,Shahbaz Nadeem,24,13,1,0,0,RCB
2017,1082595,Amit Mishra,12,32,0,2,3,RCB
2017,1082595,Carlos Brathwaite,12,29,0,2,2,RCB
2017,1082595,Billy Stanlake,24,29,2,4,0,DC
2017,1082595,Yuzvendra Chahal,24,19,1,0,1,DC
2017,1082595,Iqbal Abdulla,18,36,2,2,2,DC
2017,1082595,Tymal Mills,24,33,1,3,1,DC
2017,1082595,Shane Watson,24,21,1,1,1,DC
2017,1082595,Pawan Negi,6,3,2,0,0,DC
2017,1082596,Bipul Sharma,24,24,0,2,0,GL
2017,1082596,Bhuvneshwar Kumar,24,21,2,2,0,GL
2017,1082596,Ashish Nehra,24,27,1,2,1,GL
2017,1082596,Rashid Khan,24,19,3,1,0,GL
2017,1082596,Ben Cutting,18,29,0,2,1,GL
2017,1082596,Moises Henriques,6,12,0,2,0,GL
2017,1082596,Suresh Raina,12,24,0,0,3,SRH
2017,1082596,Praveen Kumar,12,16,1,2,0,SRH
2017,1082596,Tejas Baroka,19,33,0,2,2,SRH
2017,1082596,Dhawal Kulkarni,12,17,0,2,0,SRH
2017,1082596,Shivil Kaushik,24,29,0,3,0,SRH
2017,1082596,Basil Thampi,12,21,0,3,0,SRH
2017,1082597,Lasith Malinga,24,36,2,1,2,KKR
2017,1082597,Mitchell McClenaghan,24,51,1,5,3,KKR
2017,1082597,Jasprit Bumrah,24,39,1,3,1,KKR
2017,1082597,Krunal Pandya,24,24,3,2,0,KKR
2017,1082597,Harbhajan Singh,24,27,0,3,0,KKR
2017,1082597,Trent Boult,21,47,0,6,2,MI
2017,1082597,Chris Woakes,24,34,1,3,1,MI
2017,1082597,Sunil Narine,24,22,1,1,1,MI
2017,1082597,Kuldeep Yadav,24,35,1,2,2,MI
2017,1082597,Ankit Rajpoot,24,37,3,3,3,MI
2017,1082598,Axar Patel,24,12,1,0,0,RCB
2017,1082598,Sandeep Sharma,24,26,1,2,2,RCB
2017,1082598,Mohit Sharma,24,47,0,2,5,RCB
2017,1082598,Varun Aaron,24,21,2,1,1,RCB
2017,1082598,T Natarajan,6,13,0,1,1,RCB
2017,1082598,Marcus Stoinis,18,28,0,0,2,RCB
2017,1082598,Billy Stanlake,24,41,0,2,3,KXIP
2017,1082598,Iqbal Abdulla,12,19,0,1,1,KXIP
2017,1082598,Shane Watson,12,28,0,5,0,KXIP
2017,1082598,Tymal Mills,12,22,1,2,2,KXIP
2017,1082598,Yuzvendra Chahal,19,29,1,0,3,KXIP
2017,1082598,Pawan Negi,6,7,0,1,0,KXIP
2017,1082599,Ashok Dinda,18,36,0,4,2,DC
2017,1082599,Deepak Chahar,18,35,1,6,0,DC
2017,1082599,Ben Stokes,24,41,0,4,2,DC
2017,1082599,Imran Tahir,24,24,1,0,1,DC
2017,1082599,Adam Zampa,24,45,1,3,3,DC
2017,1082599,Rajat Bhatia,12,21,0,0,2,DC
2017,1082599,Shahbaz Nadeem,24,23,1,1,1,RPS
2017,1082599,Pat Cummins,18,24,2,0,2,RPS
2017,1082599,Zaheer Khan,18,20,3,2,0,RPS
2017,1082599,Chris Morris,12,19,1,3,0,RPS
2017,1082599,Corey Anderson,6,10,0,0,1,RPS
2017,1082599,Amit Mishra,18,11,3,1,0,RPS
2017,1082600,Harbhajan Singh,24,23,2,3,1,SRH
2017,1082600,Lasith Malinga,24,30,1,4,0,SRH
2017,1082600,Jasprit Bumrah,24,24,3,2,0,SRH
2017,1082600,Mitchell McClenaghan,24,42,1,6,1,SRH
2017,1082600,Hardik Pandya,18,22,1,2,1,SRH
2017,1082600,Krunal Pandya,6,12,0,1,0,SRH
2017,1082600,Bhuvneshwar Kumar,24,21,3,3,0,MI
2017,1082600,Ashish Nehra,24,46,1,7,1,MI
2017,1082600,Rashid Khan,24,19,1,0,1,MI
2017,1082600,Mustafizur Rahman,14,34,0,3,2,MI
2017,1082600,Deepak Hooda,12,18,1,1,1,MI
2017,1082600,Ben Cutting,12,18,0,2,1,MI
2017,1082601,Trent Boult,24,36,0,6,0,KXIP
2017,1082601,Umesh Yadav,24,33,4,2,2,KXIP
2017,1082601,Chris Woakes,18,30,2,5,0,KXIP
2017,1082601,Sunil Narine,24,19,1,0,0,KXIP
2017,1082601,Piyush Chawla,18,36,1,3,3,KXIP
2017,1082601,Colin de Grandhomme,12,15,1,1,1,KXIP
2017,1082601,Sandeep Sharma,18,28,0,4,1,KKR
2017,1082601,Ishant Sharma,12,16,0,3,0,KKR
2017,1082601,Glenn Maxwell,6,18,0,4,0,KKR
2017,1082601,Varun Aaron,12,23,1,1,2,KKR
2017,1082601,Mohit Sharma,18,30,0,3,1,KKR
2017,1082601,Axar Patel,24,36,1,4,0,KKR
2017,1082601,Marcus Stoinis,7,14,0,1,1,KKR
2017,1082602,Tim Southee,12,23,0,2,1,RCB
2017,1082602,Harbhajan Singh,24,23,0,2,1,RCB
2017,1082602,Mitchell McClenaghan,24,20,2,1,0,RCB
2017,1082602,Jasprit Bumrah,24,39,0,1,2,RCB
2017,1082602,Hardik Pandya,12,9,1,0,0,RCB
2017,1082602,Krunal Pandya,24,21,1,1,0,RCB
2017,1082602,Samuel Badree,24,9,4,0,0,MI
2017,1082602,Stuart Binny,12,14,1,1,0,MI
2017,1082602,Sreenath Aravind,24,21,0,1,0,MI
2017,1082602,Tymal Mills,21,36,0,5,1,MI
2017,1082602,Yuzvendra Chahal,18,31,1,0,3,MI
2017,1082602,Pawan Negi,12,28,0,0,3,MI
2017,1082603,Praveen Kumar,24,51,1,5,3,RPS
2017,1082603,Basil Thampi,18,21,0,3,0,RPS
2017,1082603,Shadab Jakati,12,22,0,2,1,RPS
2017,1082603,Andrew Tye,24,17,5,0,0,RPS
2017,1082603,Ravindra Jadeja,24,40,1,3,2,RPS
2017,1082603,Dwayne Smith,12,10,1,1,0,RPS
2017,1082603,Suresh Raina,6,9,0,1,0,RPS
2017,1082603,Ankit Sharma,6,16,0,2,1,GL
2017,1082603,Lockie Ferguson,24,44,0,4,3,GL
2017,1082603,Shardul Thakur,18,14,1,1,0,GL
2017,1082603,Ben Stokes,18,18,0,2,0,GL
2017,1082603,Imran Tahir,24,53,1,8,2,GL
2017,1082603,Rahul Chahar,18,26,1,3,1,GL
2017,1082604,Bhuvneshwar Kumar,24,20,3,0,1,KKR
2017,1082604,Ashish Nehra,24,35,1,6,0,KKR
2017,1082604,Ben Cutting,24,41,1,4,1,KKR
2017,1082604,Rashid Khan,24,29,1,2,1,KKR
2017,1082604,Moises Henriques,12,26,0,0,2,KKR
2017,1082604,Bipul Sharma,12,20,0,1,2,KKR
2017,1082604,Umesh Yadav,18,27,0,4,1,SRH
2017,1082604,Trent Boult,24,33,1,6,0,SRH
2017,1082604,Sunil Narine,24,18,1,1,0,SRH
2017,1082604,Kuldeep Yadav,24,23,1,2,1,SRH
2017,1082604,Yusuf Pathan,6,2,1,0,0,SRH
2017,1082604,Chris Woakes,24,49,2,3,3,SRH
2017,1082605,Sandeep Sharma,24,41,1,7,1,DC
2017,1082605,Mohit Sharma,24,37,1,3,2,DC
2017,1082605,Axar Patel,24,33,1,1,2,DC
2017,1082605,Varun Aaron,24,45,2,8,0,DC
2017,1082605,KC Cariappa,18,23,1,3,0,DC
2017,1082605,Glenn Maxwell,6,7,0,1,0,DC
2017,1082605,Zaheer Khan,24,38,0,4,1,KXIP
2017,1082605,Shahbaz Nadeem,12,13,2,2,0,KXIP
2017,1082605,Chris Morris,24,23,3,1,0,KXIP
2017,1082605,Pat Cummins,24,23,2,3,0,KXIP
2017,1082605,Amit Mishra,18,16,1,0,1,KXIP
2017,1082605,Corey Anderson,18,23,1,1,1,KXIP
2017,1082606,Mitchell McClenaghan,24,24,2,1,1,GL
2017,1082606,Lasith Malinga,24,51,1,3,3,GL
2017,1082606,Harbhajan Singh,24,22,1,2,0,GL
2017,1082606,Jasprit Bumrah,24,45,0,5,1,GL
2017,1082606,Krunal Pandya,18,18,0,1,0,GL
2017,1082606,Hardik Pandya,6,15,0,0,1,GL
2017,1082606,Praveen Kumar,13,25,1,2,0,MI
2017,1082606,Basil Thampi,24,34,0,1,2,MI
2017,1082606,Munaf Patel,24,35,1,4,1,MI
2017,1082606,Andrew Tye,24,34,2,2,2,MI
2017,1082606,Ravindra Jadeja,24,34,0,1,2,MI
2017,1082606,Dwayne Smith,6,12,0,1,1,MI
2017,1082607,Adam Milne,24,27,2,3,1,RPS
2017,1082607,Samuel Badree,24,32,1,5,0,RPS
2017,1082607,Sreenath Aravind,24,29,2,2,1,RPS
2017,1082607,Shane Watson,24,44,1,7,1,RPS
2017,1082607,Pawan Negi,18,12,1,0,0,RPS
2017,1082607,Yuzvendra Chahal,6,11,0,0,1,RPS
2017,1082607,Jaydev Unadkat,24,25,2,0,2,RCB
2017,1082607,Shardul Thakur,24,35,3,4,1,RCB
2017,1082607,Daniel Christian,24,26,0,1,1,RCB
2017,1082607,Ben Stokes,24,18,3,2,0,RCB
2017,1082607,Imran Tahir,24,27,1,0,1,RCB
2017,1082608,Nathan Coulter-Nile,24,22,3,3,0,DC
2017,1082608,Chris Woakes,24,31,1,4,0,DC
2017,1082608,Umesh Yadav,24,53,1,7,3,DC
2017,1082608,Sunil Narine,24,20,1,1,0,DC
2017,1082608,Kuldeep Yadav,18,29,0,2,1,DC
2017,1082608,Colin de Grandhomme,6,12,0,2,0,DC
2017,1082608,Zaheer Khan,24,28,2,2,1,KKR
2017,1082608,Pat Cummins,24,39,2,6,0,KKR
2017,1082608,Chris Morris,24,30,1,3,0,KKR
2017,1082608,Amit Mishra,15,26,1,1,2,KKR
2017,1082608,Mohammed Shami,18,28,0,1,1,KKR
2017,1082608,Angelo Mathews,12,15,0,0,1,KKR
2017,1082609,Sandeep Sharma,24,35,1,2,2,SRH
2017,1082609,Ishant Sharma,24,23,0,1,0,SRH
2017,1082609,Mohit Sharma,24,25,2,3,0,SRH
