season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,opponentteam
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,0,5,14.0,0,0,0.0,0,0,"{'wickets': 6, 'runs': 92}",12.1,c Rana b Southee,KKR
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,Harpreet Brar,Harpreet Brar,14,18,23.0,1,1,77.77,0,0,"{'wickets': 7, 'runs': 102}",14.2, b Yadav,KKR
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,OF Smith,Odean Smith,9,12,35.0,0,1,75.0,0,1,{},11.0,not out,KKR
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,0,2,3.0,0,0,0.0,0,0,"{'wickets': 8, 'runs': 102}",14.4,c Rana b Yadav,KKR
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,25,16,21.0,4,1,156.25,0,0,"{'wickets': 9, 'runs': 137}",18.1,c Southee b Russell,KKR
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,Arshdeep Singh,Arshdeep Singh,0,1,2.0,0,0,0.0,0,0,"{'wickets': 10, 'runs': 137}",18.2,run out (Rana/Russell),KKR
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,AM Rahane,Ajinkya Rahane,12,11,11.0,3,0,109.09,0,0,"{'wickets': 1, 'runs': 14}",1.6,c Smith b Rabada,PBKS
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,VR Iyer,Venkatesh Iyer,3,7,23.0,0,0,42.85,0,0,"{'wickets': 2, 'runs': 38}",4.3,c Harpreet Brar b Smith,PBKS
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SS Iyer,Shreyas Iyer,26,15,22.0,5,0,173.33,1,0,"{'wickets': 3, 'runs': 51}",6.4,c Rabada b Chahar,PBKS
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,SW Billings,Sam Billings,24,23,49.0,1,1,104.34,0,1,{},11.0,not out,PBKS
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,N Rana,Nitish Rana,0,2,4.0,0,0,0.0,0,0,"{'wickets': 4, 'runs': 51}",6.6,lbw b Chahar,PBKS
2022,1304054,KKR v PBKS,KKR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,2,AD Russell,Andre Russell,70,31,37.0,2,8,225.8,0,1,{},11.0,not out,PBKS
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,JC Buttler,Jos Buttler,100,68,97.0,11,5,147.05,0,0,"{'wickets': 5, 'runs': 184}",18.5, b Bumrah,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,1,2,13.0,0,0,50.0,0,0,"{'wickets': 1, 'runs': 13}",2.4,c David b Bumrah,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,7,7,17.0,1,0,100.0,0,0,"{'wickets': 2, 'runs': 48}",5.6,c Sharma b Mills,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,SV Samson,Sanju Samson,30,21,39.0,1,3,142.85,1,0,"{'wickets': 3, 'runs': 130}",14.2,c Tilak Varma b Pollard,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,35,14,25.0,3,3,250.0,0,0,"{'wickets': 4, 'runs': 183}",18.2,c Tilak Varma b Bumrah,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,R Parag,Riyan Parag,5,4,13.0,1,0,125.0,0,0,"{'wickets': 8, 'runs': 193}",19.6,c David b Mills,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,R Ashwin,Ravichandran Ashwin,1,1,2.0,0,0,100.0,0,0,"{'wickets': 6, 'runs': 185}",18.6,run out (Tilak Varma/&dagger;Ishan Kishan),MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,NA Saini,Navdeep Saini,2,2,4.0,0,0,100.0,0,0,"{'wickets': 7, 'runs': 188}",19.3,c &dagger;Ishan Kishan b Mills,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,RR,1,TA Boult,Trent Boult,1,1,3.0,0,0,100.0,0,1,{},11.0,not out,MI
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,Ishan Kishan,Ishan Kishan,54,43,64.0,5,1,125.58,0,0,"{'wickets': 3, 'runs': 121}",12.6,c Saini b Boult,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,RG Sharma,Rohit Sharma,10,5,11.0,0,1,200.0,1,0,"{'wickets': 1, 'runs': 15}",1.5,c Parag b Prasidh Krishna,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,Anmolpreet Singh,Anmolpreet Singh,5,4,13.0,1,0,125.0,0,0,"{'wickets': 2, 'runs': 40}",3.6,c Padikkal b Saini,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,NT Tilak Varma,Tilak Varma,61,33,50.0,3,5,184.84,0,0,"{'wickets': 4, 'runs': 135}",14.2, b Ashwin,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,KA Pollard,Kieron Pollard,22,24,50.0,3,1,91.66,0,0,"{'wickets': 8, 'runs': 170}",19.6,c Buttler b Saini,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,TH David,Tim David,1,3,6.0,0,0,33.33,0,0,"{'wickets': 5, 'runs': 136}",15.1,lbw b Chahal,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,DR Sams,Daniel Sams,0,1,2.0,0,0,0.0,0,0,"{'wickets': 6, 'runs': 136}",15.2,c Buttler b Chahal,RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,M Ashwin,Murugan Ashwin,6,8,24.0,1,0,75.0,0,0,"{'wickets': 7, 'runs': 165}",18.5,run out (&dagger;Samson),RR
2022,1304055,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,MI,2,JJ Bumrah,Jasprit Bumrah,0,1,8.0,0,0,0.0,0,1,{},11.0,not out,RR
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,MS Wade,Matthew Wade,1,2,4.0,0,0,50.0,0,0,"{'wickets': 1, 'runs': 2}",0.3,c &dagger;Pant b Mustafizur Rahman,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,Shubman Gill,Shubman Gill,84,46,83.0,6,4,182.6,0,0,"{'wickets': 4, 'runs': 145}",17.1,c Patel b Ahmed,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,V Shankar,Vijay Shankar,13,20,28.0,1,0,65.0,0,0,"{'wickets': 2, 'runs': 44}",6.1, b Kuldeep Yadav,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,HH Pandya,Hardik Pandya,31,27,33.0,4,0,114.81,1,0,"{'wickets': 3, 'runs': 109}",13.6,c Powell b Ahmed,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,DA Miller,David Miller,20,15,34.0,2,0,133.33,0,1,{},11.0,not out,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,R Tewatia,Rahul Tewatia,14,8,14.0,1,1,175.0,0,0,"{'wickets': 5, 'runs': 168}",19.2,c Thakur b Mustafizur Rahman,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,A Manohar,Abhinav Manohar,1,2,4.0,0,0,50.0,0,0,"{'wickets': 6, 'runs': 170}",19.5,c Patel b Mustafizur Rahman,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,Rashid Khan,Rashid Khan,0,1,1.0,0,0,0.0,0,1,{},11.0,not out,DC
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,PP Shaw,Prithvi Shaw,10,7,25.0,1,0,142.85,0,0,"{'wickets': 2, 'runs': 32}",4.1,c Shankar b Ferguson,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,TL Seifert,Tim Seifert,3,5,8.0,0,0,60.0,0,0,"{'wickets': 1, 'runs': 8}",1.1,c Manohar b Pandya,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Mandeep Singh,Mandeep Singh,18,16,24.0,4,0,112.5,0,0,"{'wickets': 3, 'runs': 34}",4.5,c &dagger;Wade b Ferguson,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,RR Pant,Rishabh Pant,43,29,58.0,7,0,148.27,1,0,"{'wickets': 5, 'runs': 118}",14.1,c Manohar b Ferguson,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Lalit Yadav,Lalit Yadav,25,22,40.0,2,1,113.63,0,0,"{'wickets': 4, 'runs': 95}",11.4,run out (Manohar/Shankar),GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,R Powell,Rovman Powell,20,12,33.0,2,1,166.66,0,0,"{'wickets': 8, 'runs': 143}",17.2,lbw b Mohammed Shami,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,AR Patel,Axar Patel,8,4,5.0,2,0,200.0,0,0,"{'wickets': 6, 'runs': 126}",14.5,c &dagger;Wade b Ferguson,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,SN Thakur,Shardul Thakur,2,5,8.0,0,0,40.0,0,0,"{'wickets': 7, 'runs': 134}",15.6,lbw b Rashid Khan,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,14,14,20.0,0,1,100.0,0,1,{},11.0,not out,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,KK Ahmed,Khaleel Ahmed,0,1,2.0,0,0,0.0,0,0,"{'wickets': 9, 'runs': 143}",17.3,c &dagger;Wade b Mohammed Shami,GT
2022,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Mustafizur Rahman,Mustafizur Rahman,3,5,11.0,0,0,60.0,0,1,{},11.0,not out,GT
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,4,2,4.0,1,0,200.0,1,0,"{'wickets': 1, 'runs': 4}",0.2,c Uthappa b Mukesh Choudhary,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,33,24,59.0,4,1,137.5,0,0,"{'wickets': 3, 'runs': 109}",9.6,c Jadeja b Bravo,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,9,5,8.0,0,1,180.0,0,0,"{'wickets': 2, 'runs': 14}",1.2,run out (Jordan/&dagger;Dhoni),CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,60,32,52.0,5,5,187.5,0,0,"{'wickets': 4, 'runs': 115}",10.4,c Rayudu b Jadeja,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Sharma,Jitesh Sharma,26,17,23.0,0,3,152.94,0,0,"{'wickets': 5, 'runs': 146}",14.5,c Uthappa b Pretorius,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,6,11,25.0,0,0,54.54,0,0,"{'wickets': 6, 'runs': 151}",15.4,c Pretorius b Jordan,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,OF Smith,Odean Smith,3,7,17.0,0,0,42.85,0,0,"{'wickets': 7, 'runs': 161}",17.1,c Bravo b Jordan,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,12,12,23.0,1,0,100.0,0,1,{},11.0,not out,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,12,8,10.0,1,1,150.0,0,0,"{'wickets': 8, 'runs': 176}",18.6,c Bravo b Pretorius,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,VG Arora,Vaibhav Arora,1,2,4.0,0,0,50.0,0,1,{},11.0,not out,CSK
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RV Uthappa,Robin Uthappa,13,10,12.0,2,0,130.0,0,0,"{'wickets': 2, 'runs': 14}",2.2,c Agarwal b Arora,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,1,4,10.0,0,0,25.0,0,0,"{'wickets': 1, 'runs': 10}",1.6,c Dhawan b Rabada,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,MM Ali,Moeen Ali,0,2,14.0,0,0,0.0,0,0,"{'wickets': 3, 'runs': 22}",4.4, b Arora,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,13,21,27.0,2,0,61.9,0,0,"{'wickets': 5, 'runs': 36}",7.3,c &dagger;Sharma b Smith,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RA Jadeja,Ravindra Jadeja,0,3,5.0,0,0,0.0,1,0,"{'wickets': 4, 'runs': 23}",5.3, b Arshdeep Singh,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,S Dube,Shivam Dube,57,30,46.0,6,3,190.0,0,0,"{'wickets': 6, 'runs': 98}",14.5,c Arshdeep Singh b Livingstone,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,MS Dhoni,MS Dhoni,23,28,51.0,1,1,82.14,0,0,"{'wickets': 9, 'runs': 121}",17.1,c &dagger;Sharma b Chahar,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,DJ Bravo,Dwayne Bravo,0,1,2.0,0,0,0.0,0,0,"{'wickets': 7, 'runs': 98}",14.6,c &amp; b Livingstone,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,D Pretorius,Dwaine Pretorius,8,4,5.0,0,1,200.0,0,0,"{'wickets': 8, 'runs': 107}",15.5,c Arshdeep Singh b Chahar,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,CJ Jordan,Chris Jordan,5,5,14.0,0,0,100.0,0,0,"{'wickets': 10, 'runs': 126}",17.6,c Livingstone b Chahar,PBKS
2022,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,Mukesh Choudhary,Mukesh Choudhary,2,2,4.0,0,0,100.0,0,1,{},11.0,not out,PBKS
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,KL Rahul,KL Rahul,68,50,93.0,6,1,136.0,1,0,"{'wickets': 5, 'runs': 144}",18.1,lbw b Natarajan,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,Q de Kock,Quinton de Kock,1,4,10.0,0,0,25.0,0,0,"{'wickets': 1, 'runs': 8}",1.4,c Williamson b Washington Sundar,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,E Lewis,Evin Lewis,1,5,10.0,0,0,20.0,0,0,"{'wickets': 2, 'runs': 16}",3.1,lbw b Washington Sundar,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,MK Pandey,Manish Pandey,11,10,8.0,1,1,110.0,0,0,"{'wickets': 3, 'runs': 27}",4.5,c Kumar b Shepherd,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,DJ Hooda,Deepak Hooda,51,33,50.0,3,3,154.54,0,0,"{'wickets': 4, 'runs': 114}",15.1,c Tripathi b Shepherd,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,A Badoni,Ayush Badoni,19,12,30.0,3,0,158.33,0,0,"{'wickets': 7, 'runs': 169}",19.6,run out (&dagger;Pooran/Shepherd),SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,KH Pandya,Krunal Pandya,6,3,3.0,1,0,200.0,0,0,"{'wickets': 6, 'runs': 150}",18.4, b Natarajan,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,JO Holder,Jason Holder,8,3,8.0,0,1,266.66,0,1,{},11.0,not out,SRH
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Abhishek Sharma,Abhishek Sharma,13,11,25.0,2,0,118.18,0,0,"{'wickets': 2, 'runs': 38}",5.1,c Pandey b Avesh Khan,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,KS Williamson,Kane Williamson,16,16,16.0,1,1,100.0,1,0,"{'wickets': 1, 'runs': 25}",3.3,c Tye b Avesh Khan,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,RA Tripathi,Rahul Tripathi,44,30,48.0,5,1,146.66,0,0,"{'wickets': 4, 'runs': 95}",13.1,c Ravi Bishnoi b Pandya,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,AK Markram,Aiden Markram,12,14,23.0,0,0,85.71,0,0,"{'wickets': 3, 'runs': 82}",10.1,c Rahul b Pandya,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,N Pooran,Nicholas Pooran,34,24,42.0,3,2,141.66,0,0,"{'wickets': 5, 'runs': 143}",17.3,c Hooda b Avesh Khan,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Washington Sundar,Washington Sundar,18,14,38.0,1,0,128.57,0,0,"{'wickets': 7, 'runs': 154}",19.1,c Rahul b Holder,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Abdul Samad,Abdul Samad,0,1,2.0,0,0,0.0,0,0,"{'wickets': 6, 'runs': 143}",17.4,c &dagger;de Kock b Avesh Khan,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,R Shepherd,Romario Shepherd,8,8,17.0,0,1,100.0,0,0,"{'wickets': 9, 'runs': 157}",19.6,c Badoni b Holder,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,B Kumar,Bhuvneshwar Kumar,1,2,6.0,0,0,50.0,0,0,"{'wickets': 8, 'runs': 156}",19.4,c &dagger;de Kock b Holder,LSG
2022,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Umran Malik,Umran Malik,1,1,2.0,0,0,100.0,0,1,{},11.0,not out,LSG
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,JC Buttler,Jos Buttler,70,47,109.0,0,6,148.93,0,1,{},11.0,not out,RCB
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,4,6,10.0,0,0,66.66,0,0,"{'wickets': 1, 'runs': 6}",1.5, b Willey,RCB
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,37,29,47.0,2,2,127.58,0,0,"{'wickets': 2, 'runs': 76}",9.6,c Kohli b Patel,RCB
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,8,8,10.0,0,1,100.0,1,0,"{'wickets': 3, 'runs': 86}",11.4,c &amp; b de Silva,RCB
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,42,31,44.0,4,2,135.48,0,1,{},11.0,not out,RCB
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,F du Plessis,Faf du Plessis,29,20,34.0,5,0,145.0,1,0,"{'wickets': 1, 'runs': 55}",6.6,c Boult b Chahal,RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Anuj Rawat,Anuj Rawat,26,25,41.0,4,0,104.0,0,0,"{'wickets': 2, 'runs': 61}",7.6,c &dagger;Samson b Saini,RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,V Kohli,Virat Kohli,5,6,10.0,0,0,83.33,0,0,"{'wickets': 3, 'runs': 62}",8.4,run out (&dagger;Samson/Chahal),RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,DJ Willey,David Willey,0,2,6.0,0,0,0.0,0,0,"{'wickets': 4, 'runs': 62}",8.5, b Chahal,RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,SE Rutherford,Sherfane Rutherford,5,10,21.0,0,0,50.0,0,0,"{'wickets': 5, 'runs': 87}",12.3,c Saini b Boult,RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,45,26,50.0,4,3,173.07,0,0,"{'wickets': 6, 'runs': 154}",17.5, b Boult,RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,KD Karthik,Dinesh Karthik,44,23,42.0,7,1,191.3,0,1,{},11.0,not out,RR
2022,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,HV Patel,Harshal Patel,9,4,10.0,0,1,225.0,0,1,{},11.0,not out,RR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,RG Sharma,Rohit Sharma,3,12,15.0,0,0,25.0,1,0,"{'wickets': 1, 'runs': 6}",2.5,c &dagger;Billings b Yadav,KKR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,Ishan Kishan,Ishan Kishan,14,21,53.0,1,0,66.66,0,0,"{'wickets': 3, 'runs': 55}",10.6,c SS Iyer b Cummins,KKR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,D Brevis,Dewald Brevis,29,19,24.0,2,2,152.63,0,0,"{'wickets': 2, 'runs': 45}",7.5,st &dagger;Billings b Varun,KKR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,SA Yadav,Suryakumar Yadav,52,36,57.0,5,2,144.44,0,0,"{'wickets': 4, 'runs': 138}",19.1,c &dagger;Billings b Cummins,KKR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,NT Tilak Varma,Tilak Varma,38,27,50.0,3,2,140.74,0,1,{},11.0,not out,KKR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,KA Pollard,Kieron Pollard,22,5,7.0,0,3,440.0,0,1,{},11.0,not out,KKR
2022,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,AM Rahane,Ajinkya Rahane,7,11,22.0,0,0,63.63,0,0,"{'wickets': 1, 'runs': 16}",4.1,c Sams b Mills,MI
